,median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,rooms_per_household,bedrooms_per_household,pop_per_household,pop_per_bedroom
646,243500.0,3.8393,35.0,2183.0,383.0,976.0,392.0,37.72,-122.13,5.5688775510204085,0.9770408163265306,2.489795918367347,2.548302872062663
647,167900.0,4.0,35.0,1037.0,207.0,552.0,210.0,37.71,-122.12,4.938095238095238,0.9857142857142858,2.6285714285714286,2.6666666666666665
648,371200.0,6.5095,25.0,1134.0,153.0,340.0,171.0,37.72,-122.13,6.631578947368421,0.8947368421052632,1.9883040935672514,2.2222222222222223
649,218900.0,3.5156,39.0,786.0,132.0,288.0,132.0,37.72,-122.14,5.954545454545454,1.0,2.1818181818181817,2.1818181818181817
650,202700.0,2.983,45.0,1397.0,253.0,555.0,248.0,37.72,-122.14,5.633064516129032,1.0201612903225807,2.2379032258064515,2.1936758893280635
651,186200.0,3.524,45.0,2315.0,451.0,1006.0,444.0,37.72,-122.13,5.213963963963964,1.0157657657657657,2.265765765765766,2.2305986696230597
652,188900.0,3.1103,44.0,1613.0,339.0,776.0,346.0,37.71,-122.13,4.661849710982659,0.9797687861271677,2.2427745664739884,2.2890855457227137
653,180000.0,3.5781,44.0,1421.0,298.0,609.0,270.0,37.71,-122.13,5.262962962962963,1.1037037037037036,2.2555555555555555,2.0436241610738257
654,202700.0,3.1682,18.0,5778.0,1526.0,2441.0,1352.0,37.71,-122.15,4.273668639053255,1.128698224852071,1.805473372781065,1.5996068152031455
655,181700.0,2.6101,27.0,3094.0,866.0,1364.0,789.0,37.71,-122.14,3.9214195183776934,1.097591888466413,1.7287705956907478,1.5750577367205543
656,166800.0,3.6932,18.0,3905.0,1007.0,2197.0,1044.0,37.71,-122.14,3.7404214559386975,0.9645593869731801,2.1044061302681993,2.1817279046673286
657,183700.0,3.4583,43.0,3046.0,557.0,1333.0,544.0,37.7,-122.13,5.599264705882353,1.0238970588235294,2.4503676470588234,2.393177737881508
658,218000.0,3.9032,19.0,3516.0,710.0,1810.0,703.0,37.7,-122.13,5.001422475106685,1.0099573257467995,2.5746799431009957,2.5492957746478875
659,191500.0,4.0208,36.0,998.0,178.0,531.0,183.0,37.71,-122.15,5.453551912568306,0.9726775956284153,2.901639344262295,2.9831460674157304
660,194700.0,3.5547,36.0,1464.0,244.0,672.0,261.0,37.7,-122.15,5.609195402298851,0.9348659003831418,2.574712643678161,2.7540983606557377
661,187200.0,4.5859,17.0,1463.0,292.0,695.0,330.0,37.7,-122.14,4.433333333333334,0.8848484848484849,2.106060606060606,2.3801369863013697
662,223100.0,2.6321,21.0,4124.0,1054.0,2162.0,998.0,37.7,-122.13,4.132264529058117,1.0561122244488979,2.1663326653306614,2.0512333965844403
663,271300.0,3.395,17.0,2380.0,769.0,1216.0,643.0,37.69,-122.13,3.701399688958009,1.1959564541213064,1.8911353032659408,1.5812743823146944
664,194100.0,3.9702,36.0,1266.0,228.0,606.0,239.0,37.7,-122.14,5.297071129707113,0.9539748953974896,2.5355648535564854,2.6578947368421053
665,190400.0,5.0043,36.0,2239.0,391.0,1203.0,379.0,37.7,-122.16,5.907651715039578,1.0316622691292876,3.174142480211082,3.0767263427109977
666,189100.0,4.4659,38.0,1571.0,317.0,874.0,301.0,37.69,-122.14,5.219269102990033,1.053156146179402,2.903654485049834,2.7570977917981074
667,184600.0,3.6625,38.0,1246.0,221.0,637.0,222.0,37.69,-122.15,5.612612612612613,0.9954954954954955,2.869369369369369,2.8823529411764706
668,197300.0,3.8864,36.0,1501.0,287.0,703.0,276.0,37.69,-122.15,5.438405797101449,1.039855072463768,2.5471014492753623,2.4494773519163764
669,192600.0,3.4583,36.0,1468.0,252.0,733.0,229.0,37.7,-122.15,6.4104803493449785,1.1004366812227073,3.2008733624454146,2.9087301587301586
670,192200.0,3.7813,36.0,1118.0,219.0,625.0,228.0,37.69,-122.16,4.9035087719298245,0.9605263157894737,2.741228070175439,2.853881278538813
671,194600.0,2.9917,36.0,1097.0,208.0,568.0,225.0,37.7,-122.16,4.875555555555556,0.9244444444444444,2.5244444444444443,2.730769230769231
672,193500.0,4.4375,36.0,1719.0,303.0,836.0,311.0,37.7,-122.16,5.527331189710611,0.9742765273311897,2.688102893890675,2.759075907590759
673,202600.0,4.0,24.0,1755.0,365.0,952.0,362.0,37.7,-122.17,4.848066298342541,1.0082872928176796,2.6298342541436464,2.6082191780821917
674,83300.0,2.3869,16.0,1687.0,348.0,568.0,352.0,37.68,-122.16,4.792613636363637,0.9886363636363636,1.6136363636363635,1.632183908045977
675,212600.0,4.7609,24.0,2262.0,391.0,1125.0,366.0,37.69,-122.17,6.180327868852459,1.0683060109289617,3.0737704918032787,2.877237851662404
676,187800.0,5.4858,5.0,2087.0,407.0,840.0,401.0,37.68,-122.18,5.204488778054863,1.0149625935162094,2.0947630922693268,2.063882063882064
677,205700.0,4.3971,36.0,1480.0,278.0,796.0,283.0,37.69,-122.16,5.229681978798586,0.9823321554770318,2.812720848056537,2.8633093525179856
678,192900.0,4.0109,36.0,1545.0,273.0,863.0,267.0,37.69,-122.15,5.786516853932584,1.0224719101123596,3.2322097378277155,3.161172161172161
679,205200.0,4.3864,35.0,2632.0,447.0,1349.0,486.0,37.68,-122.15,5.415637860082304,0.9197530864197531,2.7757201646090537,3.017897091722595
680,213400.0,4.2841,30.0,2261.0,443.0,929.0,383.0,37.68,-122.15,5.903394255874674,1.156657963446475,2.425587467362924,2.0970654627539504
681,183600.0,5.1312,39.0,1670.0,308.0,957.0,335.0,37.69,-122.15,4.985074626865671,0.9194029850746268,2.8567164179104476,3.107142857142857
682,178400.0,2.9958,37.0,2141.0,535.0,1093.0,555.0,37.69,-122.14,3.857657657657658,0.963963963963964,1.9693693693693695,2.0429906542056075
683,219200.0,3.6364,27.0,3337.0,613.0,1489.0,607.0,37.68,-122.14,5.497528830313015,1.0098846787479407,2.4530477759472817,2.429037520391517
684,183100.0,2.7955,31.0,3184.0,716.0,1561.0,628.0,37.68,-122.14,5.070063694267516,1.1401273885350318,2.4856687898089174,2.180167597765363
685,157100.0,2.9507,44.0,2341.0,500.0,1256.0,485.0,37.69,-122.1,4.82680412371134,1.0309278350515463,2.5896907216494847,2.512
686,157800.0,3.4375,30.0,1197.0,269.0,695.0,279.0,37.69,-122.12,4.290322580645161,0.96415770609319,2.4910394265232974,2.58364312267658
687,161700.0,2.875,34.0,1131.0,278.0,560.0,237.0,37.69,-122.13,4.772151898734177,1.1729957805907174,2.3628691983122363,2.014388489208633
688,152100.0,3.0345,38.0,1164.0,284.0,632.0,289.0,37.71,-122.12,4.027681660899654,0.9826989619377162,2.1868512110726646,2.2253521126760565
689,144900.0,2.679,41.0,3495.0,787.0,1849.0,750.0,37.7,-122.12,4.66,1.0493333333333332,2.465333333333333,2.349428208386277
690,179900.0,2.9922,17.0,2488.0,617.0,1287.0,538.0,37.7,-122.12,4.62453531598513,1.1468401486988848,2.392193308550186,2.085899513776337
691,179100.0,4.1042,35.0,2681.0,508.0,1580.0,536.0,37.69,-122.12,5.001865671641791,0.9477611940298507,2.9477611940298507,3.1102362204724407
692,159900.0,2.5833,19.0,2495.0,635.0,1571.0,579.0,37.7,-122.12,4.309153713298791,1.0967184801381693,2.7132987910189983,2.474015748031496
693,161400.0,2.1552,23.0,1689.0,461.0,828.0,443.0,37.7,-122.11,3.8126410835214446,1.0406320541760723,1.8690744920993227,1.7960954446854664
694,170400.0,2.3274,29.0,1298.0,306.0,835.0,338.0,37.7,-122.11,3.8402366863905324,0.9053254437869822,2.470414201183432,2.7287581699346406
695,137500.0,2.4206,19.0,2693.0,789.0,1765.0,724.0,37.7,-122.11,3.7196132596685083,1.089779005524862,2.4378453038674035,2.2370088719898606
696,178400.0,3.9063,41.0,746.0,145.0,387.0,161.0,37.69,-122.1,4.633540372670807,0.9006211180124224,2.4037267080745344,2.668965517241379
697,155200.0,2.6464,37.0,2444.0,651.0,1562.0,618.0,37.69,-122.11,3.954692556634304,1.0533980582524272,2.527508090614887,2.399385560675883
698,160900.0,3.4643,42.0,1472.0,310.0,768.0,309.0,37.69,-122.11,4.763754045307444,1.0032362459546926,2.4854368932038833,2.47741935483871
699,167300.0,2.3973,10.0,2227.0,560.0,1140.0,472.0,37.69,-122.12,4.718220338983051,1.1864406779661016,2.4152542372881354,2.0357142857142856
700,340000.0,6.5,20.0,200.0,25.0,83.0,31.0,37.69,-122.03,6.451612903225806,0.8064516129032258,2.6774193548387095,3.32
701,431000.0,6.0574,32.0,1283.0,194.0,485.0,171.0,37.64,-121.97,7.502923976608187,1.1345029239766082,2.8362573099415203,2.5
702,301100.0,3.8958,6.0,2445.0,590.0,1189.0,573.0,37.63,-122.02,4.267015706806283,1.0296684118673647,2.075043630017452,2.0152542372881355
703,241900.0,4.7813,21.0,1307.0,236.0,586.0,249.0,37.63,-122.04,5.248995983935743,0.9477911646586346,2.353413654618474,2.483050847457627
704,162500.0,3.2829,5.0,3785.0,936.0,2240.0,792.0,37.63,-122.05,4.779040404040404,1.1818181818181819,2.8282828282828283,2.393162393162393
705,299200.0,5.3169,10.0,2031.0,357.0,867.0,352.0,37.66,-122.04,5.769886363636363,1.0142045454545454,2.4630681818181817,2.4285714285714284
706,315500.0,6.2579,10.0,8299.0,1326.0,3827.0,1288.0,37.65,-122.04,6.443322981366459,1.029503105590062,2.9712732919254656,2.8861236802413273
707,216800.0,5.1701,23.0,7518.0,1279.0,3827.0,1294.0,37.68,-122.05,5.809891808346213,0.9884080370942813,2.957496136012365,2.992181391712275
708,218100.0,3.25,36.0,1815.0,426.0,1280.0,431.0,37.68,-122.07,4.211136890951276,0.988399071925754,2.9698375870069604,3.004694835680751
709,170300.0,3.1796,30.0,5367.0,1207.0,2667.0,1047.0,37.68,-122.06,5.126074498567335,1.1528175740210125,2.5472779369627507,2.2096106048053024
710,275000.0,2.4196,26.0,1167.0,370.0,253.0,137.0,37.68,-122.08,8.518248175182482,2.7007299270072993,1.8467153284671534,0.6837837837837838
711,184100.0,2.6563,26.0,2607.0,682.0,1401.0,607.0,37.68,-122.08,4.29489291598023,1.1235584843492588,2.3080724876441514,2.0542521994134897
712,160000.0,0.9637,29.0,493.0,168.0,233.0,152.0,37.67,-122.08,3.2434210526315788,1.105263157894737,1.5328947368421053,1.3869047619047619
713,175000.0,2.3357,48.0,1252.0,305.0,673.0,308.0,37.67,-122.09,4.064935064935065,0.9902597402597403,2.185064935064935,2.2065573770491804
714,197500.0,3.5114,41.0,1382.0,353.0,704.0,314.0,37.68,-122.09,4.401273885350318,1.124203821656051,2.2420382165605095,1.9943342776203965
715,150000.0,3.3125,43.0,500.0,110.0,273.0,120.0,37.69,-122.09,4.166666666666667,0.9166666666666666,2.275,2.481818181818182
716,205600.0,2.4042,29.0,2333.0,538.0,1120.0,540.0,37.68,-122.09,4.32037037037037,0.9962962962962963,2.074074074074074,2.0817843866171004
717,170300.0,2.8322,41.0,1834.0,463.0,1105.0,467.0,37.68,-122.09,3.9271948608137044,0.9914346895074947,2.366167023554604,2.386609071274298
718,190900.0,2.5156,43.0,1415.0,348.0,569.0,293.0,37.68,-122.09,4.829351535836177,1.1877133105802047,1.9419795221843004,1.6350574712643677
719,196900.0,3.4032,37.0,1352.0,342.0,691.0,324.0,37.68,-122.1,4.172839506172839,1.0555555555555556,2.132716049382716,2.02046783625731
720,174000.0,2.535,37.0,2116.0,503.0,1109.0,448.0,37.68,-122.1,4.723214285714286,1.1227678571428572,2.4754464285714284,2.2047713717693838
721,170200.0,2.5772,37.0,1976.0,481.0,1197.0,465.0,37.68,-122.11,4.2494623655913975,1.0344086021505376,2.574193548387097,2.4885654885654884
722,180900.0,3.0962,38.0,1779.0,413.0,1061.0,400.0,37.68,-122.1,4.4475,1.0325,2.6525,2.569007263922518
723,150500.0,2.9564,34.0,3659.0,897.0,2479.0,903.0,37.67,-122.1,4.052048726467331,0.9933554817275747,2.745293466223699,2.7636566332218506
724,167100.0,3.125,31.0,1892.0,428.0,1162.0,389.0,37.68,-122.1,4.863753213367609,1.1002570694087404,2.987146529562982,2.7149532710280373
725,148900.0,2.95,35.0,1958.0,484.0,1146.0,448.0,37.68,-122.12,4.370535714285714,1.0803571428571428,2.5580357142857144,2.3677685950413223
726,196400.0,4.38,40.0,1553.0,253.0,724.0,267.0,37.68,-122.12,5.8164794007490634,0.947565543071161,2.7116104868913857,2.8616600790513833
727,191100.0,4.0417,37.0,2412.0,394.0,975.0,375.0,37.68,-122.12,6.432,1.0506666666666666,2.6,2.4746192893401013
728,187500.0,3.8,36.0,2110.0,389.0,952.0,370.0,37.67,-122.11,5.702702702702703,1.0513513513513513,2.572972972972973,2.4473007712082264
729,180600.0,3.4839,45.0,2179.0,401.0,1159.0,399.0,37.68,-122.12,5.461152882205514,1.005012531328321,2.9047619047619047,2.890274314214464
730,182800.0,4.0588,45.0,2457.0,445.0,1129.0,422.0,37.68,-122.13,5.822274881516588,1.0545023696682465,2.675355450236967,2.5370786516853934
731,179300.0,4.1974,44.0,2147.0,399.0,1175.0,401.0,37.68,-122.13,5.3541147132169575,0.9950124688279302,2.9301745635910224,2.944862155388471
732,179400.0,3.6,43.0,1676.0,340.0,924.0,328.0,37.68,-122.13,5.109756097560975,1.0365853658536586,2.817073170731707,2.7176470588235295
733,210300.0,4.267,35.0,2976.0,518.0,1424.0,538.0,37.68,-122.14,5.5315985130111525,0.9628252788104089,2.646840148698885,2.749034749034749
734,192300.0,4.2386,34.0,3036.0,533.0,1366.0,500.0,37.67,-122.14,6.072,1.066,2.732,2.5628517823639774
735,198100.0,5.5797,35.0,2472.0,398.0,1171.0,390.0,37.67,-122.15,6.338461538461538,1.0205128205128204,3.0025641025641026,2.942211055276382
736,196200.0,4.0682,36.0,1487.0,249.0,641.0,243.0,37.67,-122.14,6.1193415637860085,1.0246913580246915,2.6378600823045266,2.57429718875502
737,181600.0,3.1734,38.0,2012.0,347.0,880.0,332.0,37.67,-122.13,6.0602409638554215,1.0451807228915662,2.6506024096385543,2.5360230547550433
738,186900.0,4.7933,37.0,3342.0,569.0,1635.0,557.0,37.67,-122.14,6.0,1.021543985637343,2.9353680430879714,2.873462214411248
739,188300.0,4.8125,37.0,3156.0,534.0,1495.0,543.0,37.67,-122.14,5.8121546961325965,0.9834254143646409,2.7532228360957642,2.799625468164794
740,184000.0,3.8676,40.0,1748.0,318.0,914.0,317.0,37.67,-122.13,5.514195583596215,1.003154574132492,2.8832807570977916,2.8742138364779874
741,184700.0,3.9395,33.0,3429.0,681.0,1798.0,694.0,37.67,-122.12,4.9409221902017295,0.9812680115273775,2.590778097982709,2.6402349486049927
742,179900.0,3.2434,42.0,3592.0,703.0,1625.0,665.0,37.67,-122.13,5.401503759398496,1.0571428571428572,2.443609022556391,2.3115220483641536
743,167200.0,3.0917,38.0,1035.0,247.0,599.0,224.0,37.67,-122.11,4.620535714285714,1.1026785714285714,2.674107142857143,2.425101214574899
744,165400.0,3.0645,32.0,3028.0,811.0,2037.0,703.0,37.67,-122.11,4.307254623044097,1.1536273115220483,2.8975817923186344,2.5117139334155363
745,154000.0,2.7019,33.0,2431.0,655.0,1854.0,603.0,37.67,-122.09,4.03150912106136,1.086235489220564,3.074626865671642,2.830534351145038
746,153500.0,3.1115,39.0,2069.0,500.0,1408.0,478.0,37.67,-122.09,4.328451882845188,1.0460251046025104,2.9456066945606696,2.816
747,135400.0,3.4722,40.0,1340.0,313.0,766.0,271.0,37.66,-122.09,4.944649446494465,1.154981549815498,2.8265682656826567,2.4472843450479234
748,158300.0,2.2222,39.0,1160.0,259.0,725.0,274.0,37.66,-122.09,4.233576642335766,0.9452554744525548,2.645985401459854,2.799227799227799
749,240700.0,6.1104,32.0,2015.0,318.0,1019.0,340.0,37.68,-122.05,5.926470588235294,0.9352941176470588,2.9970588235294118,3.2044025157232703
750,180700.0,4.2733,22.0,3882.0,816.0,1830.0,743.0,37.67,-122.06,5.224764468371467,1.098250336473755,2.4629878869448185,2.2426470588235294
751,230600.0,3.2465,27.0,3239.0,671.0,1469.0,616.0,37.67,-122.07,5.258116883116883,1.0892857142857142,2.38474025974026,2.189269746646796
752,210800.0,3.2417,28.0,2932.0,739.0,1198.0,624.0,37.67,-122.07,4.698717948717949,1.1842948717948718,1.919871794871795,1.6211096075778078
753,165300.0,3.875,38.0,2104.0,409.0,1039.0,394.0,37.67,-122.07,5.340101522842639,1.0380710659898478,2.6370558375634516,2.5403422982885084
754,254200.0,6.0501,29.0,1694.0,251.0,690.0,242.0,37.67,-122.04,7.0,1.037190082644628,2.8512396694214877,2.749003984063745
755,332600.0,6.8233,18.0,3000.0,419.0,1155.0,415.0,37.67,-122.04,7.228915662650603,1.0096385542168675,2.783132530120482,2.756563245823389
756,350000.0,6.3501,23.0,2419.0,348.0,1066.0,384.0,37.66,-122.04,6.299479166666667,0.90625,2.7760416666666665,3.0632183908045976
757,161200.0,2.6719,28.0,2280.0,610.0,1255.0,587.0,37.66,-122.07,3.8841567291311754,1.039182282793867,2.1379897785349233,2.057377049180328
758,179300.0,3.875,21.0,5031.0,1168.0,2461.0,1042.0,37.66,-122.07,4.828214971209213,1.1209213051823417,2.3618042226487526,2.1070205479452055
759,154300.0,2.5625,33.0,1547.0,372.0,1063.0,356.0,37.66,-122.08,4.345505617977528,1.0449438202247192,2.985955056179775,2.85752688172043
760,161800.0,3.016,31.0,3300.0,790.0,2181.0,740.0,37.65,-122.07,4.45945945945946,1.0675675675675675,2.9472972972972973,2.760759493670886
761,161900.0,2.7694,17.0,5018.0,1439.0,3069.0,1299.0,37.65,-122.08,3.8629715165511933,1.1077752117013087,2.3625866050808315,2.13273106323836
762,165400.0,3.6818,35.0,1813.0,393.0,1093.0,374.0,37.65,-122.08,4.847593582887701,1.0508021390374331,2.9224598930481283,2.78117048346056
763,166600.0,2.1382,37.0,1997.0,436.0,1349.0,437.0,37.66,-122.08,4.5697940503432495,0.9977116704805492,3.0869565217391304,3.0940366972477062
764,149700.0,3.7303,37.0,901.0,191.0,599.0,206.0,37.66,-122.1,4.37378640776699,0.9271844660194175,2.907766990291262,3.136125654450262
765,162100.0,3.875,35.0,686.0,142.0,480.0,149.0,37.66,-122.1,4.604026845637584,0.9530201342281879,3.221476510067114,3.380281690140845
766,152600.0,3.0489,33.0,1954.0,464.0,1293.0,448.0,37.66,-122.1,4.361607142857143,1.0357142857142858,2.8861607142857144,2.7866379310344827
767,195200.0,2.8203,27.0,2630.0,722.0,1414.0,634.0,37.65,-122.09,4.148264984227129,1.138801261829653,2.230283911671924,1.9584487534626038
768,190600.0,4.3897,35.0,1130.0,192.0,543.0,184.0,37.65,-122.09,6.141304347826087,1.0434782608695652,2.9510869565217392,2.828125
769,193800.0,4.7143,35.0,1184.0,200.0,572.0,194.0,37.65,-122.09,6.103092783505154,1.0309278350515463,2.948453608247423,2.86
770,200600.0,4.6875,34.0,656.0,115.0,342.0,112.0,37.66,-122.1,5.857142857142857,1.0267857142857142,3.0535714285714284,2.973913043478261
771,150000.0,3.2091,29.0,2544.0,643.0,2332.0,603.0,37.66,-122.11,4.218905472636816,1.066334991708126,3.867330016583748,3.6267496111975115
772,185300.0,4.275,36.0,1305.0,225.0,768.0,234.0,37.66,-122.1,5.576923076923077,0.9615384615384616,3.282051282051282,3.4133333333333336
773,172700.0,4.1302,36.0,1755.0,316.0,913.0,299.0,37.66,-122.11,5.869565217391305,1.0568561872909699,3.0535117056856187,2.8892405063291138
774,174100.0,3.09,35.0,2843.0,652.0,1726.0,643.0,37.66,-122.11,4.421461897356143,1.0139968895800933,2.684292379471229,2.647239263803681
775,194400.0,4.5417,25.0,2538.0,494.0,1185.0,501.0,37.65,-122.1,5.065868263473054,0.9860279441117764,2.3652694610778444,2.3987854251012144
776,206700.0,4.6635,28.0,1784.0,311.0,735.0,278.0,37.64,-122.1,6.41726618705036,1.118705035971223,2.643884892086331,2.3633440514469455
777,204500.0,4.4427,31.0,1797.0,327.0,796.0,319.0,37.65,-122.1,5.633228840125392,1.025078369905956,2.4952978056426334,2.434250764525994
778,175000.0,4.5303,36.0,410.0,76.0,252.0,82.0,37.65,-122.1,5.0,0.926829268292683,3.073170731707317,3.3157894736842106
779,137500.0,2.375,26.0,162.0,27.0,86.0,25.0,37.65,-122.12,6.48,1.08,3.44,3.185185185185185
780,187200.0,3.8171,18.0,9963.0,2031.0,5613.0,1946.0,37.63,-122.1,5.119732785200411,1.0436793422404933,2.8843782117163412,2.763663220088626
781,173600.0,4.5281,35.0,2361.0,458.0,1727.0,467.0,37.61,-122.1,5.055674518201285,0.9807280513918629,3.6980728051391862,3.7707423580786026
782,163000.0,4.3456,19.0,862.0,167.0,407.0,183.0,37.66,-122.13,4.7103825136612025,0.912568306010929,2.2240437158469946,2.437125748502994
783,331600.0,3.4861,18.0,4335.0,808.0,2041.0,734.0,37.65,-122.11,5.905994550408719,1.1008174386920981,2.7806539509536785,2.525990099009901
784,197600.0,5.2312,31.0,1487.0,280.0,854.0,301.0,37.64,-122.11,4.940199335548173,0.9302325581395349,2.8372093023255816,3.05
785,197900.0,3.6708,8.0,3592.0,849.0,1907.0,746.0,37.64,-122.11,4.815013404825737,1.1380697050938338,2.5563002680965146,2.2461719670200235
786,228100.0,3.8875,40.0,432.0,102.0,264.0,77.0,37.64,-122.12,5.6103896103896105,1.3246753246753247,3.4285714285714284,2.588235294117647
787,189500.0,3.9167,34.0,1457.0,242.0,735.0,249.0,37.63,-122.09,5.85140562248996,0.9718875502008032,2.9518072289156625,3.0371900826446283
788,184200.0,3.9063,32.0,1578.0,284.0,836.0,292.0,37.64,-122.09,5.404109589041096,0.9726027397260274,2.863013698630137,2.943661971830986
789,180900.0,3.7895,29.0,2172.0,435.0,1377.0,408.0,37.63,-122.1,5.323529411764706,1.0661764705882353,3.375,3.1655172413793102
790,172000.0,3.8,36.0,1340.0,245.0,789.0,248.0,37.64,-122.08,5.403225806451613,0.9879032258064516,3.181451612903226,3.220408163265306
791,177900.0,5.7309,36.0,1116.0,199.0,662.0,226.0,37.64,-122.08,4.938053097345133,0.8805309734513275,2.9292035398230087,3.3266331658291457
792,173100.0,4.1141,36.0,1885.0,307.0,853.0,271.0,37.64,-122.09,6.955719557195572,1.132841328413284,3.1476014760147604,2.778501628664495
793,172600.0,5.2838,36.0,1180.0,212.0,664.0,200.0,37.64,-122.09,5.9,1.06,3.32,3.1320754716981134
794,182100.0,3.3479,30.0,5267.0,1253.0,4065.0,1113.0,37.64,-122.08,4.73225516621743,1.1257861635220126,3.652291105121294,3.244213886671987
795,179500.0,3.142,23.0,1897.0,440.0,1109.0,418.0,37.64,-122.08,4.538277511961723,1.0526315789473684,2.65311004784689,2.5204545454545455
796,176000.0,3.7614,31.0,767.0,171.0,548.0,185.0,37.63,-122.08,4.145945945945946,0.9243243243243243,2.962162162162162,3.2046783625730995
797,192600.0,4.25,33.0,691.0,127.0,431.0,149.0,37.63,-122.08,4.6375838926174495,0.8523489932885906,2.8926174496644297,3.393700787401575
798,182700.0,3.9338,36.0,786.0,133.0,463.0,160.0,37.64,-122.08,4.9125,0.83125,2.89375,3.481203007518797
799,134900.0,2.5158,22.0,5861.0,1516.0,5436.0,1463.0,37.64,-122.07,4.006151742993849,1.036226930963773,3.715652768284347,3.5857519788918206
800,157600.0,2.4808,27.0,2784.0,723.0,2028.0,693.0,37.63,-122.07,4.017316017316017,1.0432900432900434,2.9264069264069263,2.804979253112033
801,190900.0,4.7083,25.0,4524.0,860.0,2426.0,862.0,37.64,-122.07,5.248259860788863,0.9976798143851509,2.8143851508120648,2.8209302325581396
802,158200.0,4.1652,37.0,1468.0,304.0,1038.0,282.0,37.64,-122.06,5.205673758865248,1.0780141843971631,3.6808510638297873,3.414473684210526
803,350000.0,3.5541,20.0,1655.0,450.0,857.0,430.0,37.64,-122.06,3.8488372093023258,1.0465116279069768,1.9930232558139536,1.9044444444444444
804,158200.0,3.8036,33.0,1227.0,286.0,848.0,291.0,37.65,-122.06,4.216494845360825,0.9828178694158075,2.9140893470790377,2.965034965034965
805,146100.0,3.8259,33.0,1160.0,252.0,729.0,220.0,37.64,-122.06,5.2727272727272725,1.1454545454545455,3.3136363636363635,2.892857142857143
806,226700.0,3.2331,33.0,952.0,172.0,369.0,159.0,37.63,-122.04,5.987421383647798,1.0817610062893082,2.3207547169811322,2.145348837209302
807,198700.0,4.7109,35.0,2072.0,352.0,1001.0,350.0,37.62,-122.03,5.92,1.0057142857142858,2.86,2.84375
808,221200.0,4.2468,32.0,2964.0,547.0,1472.0,527.0,37.62,-122.03,5.624288425047438,1.0379506641366223,2.793168880455408,2.6910420475319925
809,208500.0,6.396,35.0,1032.0,173.0,453.0,176.0,37.62,-122.04,5.863636363636363,0.9829545454545454,2.5738636363636362,2.6184971098265897
810,204200.0,3.8125,35.0,657.0,118.0,328.0,134.0,37.62,-122.04,4.902985074626866,0.8805970149253731,2.4477611940298507,2.7796610169491527
811,193200.0,3.2857,32.0,1540.0,324.0,793.0,302.0,37.62,-122.04,5.099337748344371,1.0728476821192052,2.6258278145695364,2.447530864197531
812,209500.0,3.8929,35.0,1298.0,236.0,632.0,204.0,37.62,-122.03,6.362745098039215,1.1568627450980393,3.0980392156862746,2.6779661016949152
813,164900.0,3.7262,36.0,1409.0,271.0,1002.0,281.0,37.61,-122.03,5.01423487544484,0.9644128113879004,3.565836298932384,3.697416974169742
814,161400.0,4.0125,37.0,1383.0,259.0,808.0,241.0,37.61,-122.03,5.738589211618257,1.0746887966804979,3.3526970954356847,3.1196911196911197
815,187000.0,4.1719,36.0,1151.0,216.0,727.0,215.0,37.61,-122.04,5.3534883720930235,1.0046511627906978,3.3813953488372093,3.365740740740741
816,190400.0,4.2857,35.0,899.0,179.0,455.0,185.0,37.62,-122.04,4.859459459459459,0.9675675675675676,2.4594594594594597,2.541899441340782
817,156600.0,3.6458,37.0,1793.0,364.0,1534.0,346.0,37.63,-122.08,5.182080924855492,1.0520231213872833,4.433526011560693,4.214285714285714
818,157300.0,2.6875,17.0,2485.0,518.0,1139.0,550.0,37.62,-122.08,4.5181818181818185,0.9418181818181818,2.070909090909091,2.198841698841699
819,168100.0,3.7292,35.0,1931.0,376.0,1175.0,337.0,37.63,-122.07,5.729970326409496,1.1157270029673592,3.486646884272997,3.125
820,177600.0,4.5913,24.0,2329.0,465.0,1401.0,453.0,37.63,-122.07,5.141280353200883,1.0264900662251655,3.0927152317880795,3.0129032258064514
821,208900.0,3.8625,12.0,6711.0,1374.0,3388.0,1289.0,37.63,-122.06,5.2063615205585725,1.0659425911559348,2.6283941039565555,2.465793304221252
822,169200.0,3.3611,23.0,1939.0,356.0,841.0,364.0,37.63,-122.06,5.326923076923077,0.978021978021978,2.3104395604395602,2.3623595505617976
823,163900.0,2.8971,16.0,1642.0,346.0,705.0,351.0,37.61,-122.05,4.678062678062678,0.9857549857549858,2.0085470085470085,2.03757225433526
824,164700.0,4.0326,34.0,1619.0,293.0,1148.0,310.0,37.63,-122.08,5.22258064516129,0.9451612903225807,3.703225806451613,3.9180887372013653
825,156900.0,4.0682,35.0,517.0,108.0,391.0,107.0,37.63,-122.08,4.831775700934579,1.0093457943925233,3.6542056074766354,3.6203703703703702
826,168800.0,5.3644,36.0,1570.0,274.0,992.0,249.0,37.63,-122.09,6.305220883534137,1.1004016064257027,3.9839357429718874,3.6204379562043796
827,174100.0,4.7019,35.0,1213.0,221.0,790.0,243.0,37.63,-122.09,4.991769547325103,0.9094650205761317,3.251028806584362,3.574660633484163
828,206500.0,5.64,27.0,1826.0,309.0,1016.0,313.0,37.62,-122.08,5.833865814696486,0.987220447284345,3.246006389776358,3.2880258899676376
